Sample.DateTime	Year	Month	Day	Hour	Minute	People	Notes.Dissolved.Oxygen	Source.Dissolved.Oxygen	Dissolved.Oxygen.Sensor.Issue	0m	0.1m	0.5m	0.5	1m	1.5m	2m	2.5m	3m	3.5m	4m	4.5m	5m	5.5m	6m	6.5m	7m	7.5m	8m	8.5m	9m	9.5m	10m	10.5m	11m	11.5m	12m	12.5m	13m	13.5m	14m	14.5m	15m	15.5m	16m	16.5m	17m	17.5m	18m	18.5m	19m	19.5m	20m	20.5m	21m	21.5m	22m	22.5m	23m	23.5m	24m	24.5m	25m	Bottom.Epi.m	Top.Hypo.m	DO.Span.mg.L	DO.Diff.mg.L	s.DO.Diff.mg.L	Epi.Length.m	Epi.Span.mg.L	Epi.Mean.DO.mg.L	Epi.sd.DO.mg.L	Epi.Slope.m.mg.L	Epi.Intercept.m	Epi.R2.adj	Meta.Length.m	Meta.Span.mg.L	Meta.Mean.DO.mg.L	Meta.sd.DO.mg.L	Meta.Slope.m.mg.L	Meta.Intercept.m	Meta.R2.adj	Hypo.Length.m	Hypo.Span.mg.L	Hypo.Mean.DO.mg.L	Hypo.sd.DO.mg.L	Hypo.Slope.m.mg.L	Hypo.Intercept.m	Hypo.R2.adj	Bottom.Mixed.m	Is.Mixed	Bottom.Oxic	Top.Anoxic	Is.Lake.Anoxic	Sample.DO.Status
1995-10-25 00:00:00	1995	10	25	0	0	NTL-LTER Basecrew	NA	NTL-LTER: 1995-2020 Basecrew manual profiles, dt1 in EDI package ID knb-lter-ntl.29.29	FALSE	8.8	NA	NA	NA	8.7	NA	8.7	NA	8.6	NA	8.6	NA	8.6	NA	8.6	NA	8.5	NA	8.5	NA	8.5	NA	8.5	NA	8.5	NA	8.4	NA	8.4	NA	8.5	NA	8.5	NA	8.4	NA	8.4	NA	8.4	NA	8.4	NA	8.5	NA	8.5	NA	8.4	NA	NA	NA	NA	NA	NA	22	NA	0.4	NA	NA	22	0.4	8.51739130434783	0.111404969340132	73.8686131386862	-640.167883211679	0.663974825599027	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22	1	22	NA	FALSE	oxic
1995-11-10 00:00:00	1995	11	10	0	0	NTL-LTER Basecrew	NA	NTL-LTER: 1995-2020 Basecrew manual profiles, dt1 in EDI package ID knb-lter-ntl.29.29	FALSE	11.5	NA	NA	NA	11.5	NA	11.4	NA	11.4	NA	11.3	NA	11.9	NA	11.2	NA	11.2	NA	11.2	NA	11.2	NA	11.1	NA	11.1	NA	11.1	NA	11.1	NA	11.1	NA	11.1	NA	11.1	NA	11	NA	11	NA	11	NA	11	NA	11	NA	11	NA	8.9	NA	NA	NA	NA	6.5	14.5	3	0.668253968253968	0.743730408572166	6.5	0.700000000000001	11.4571428571429	0.222539456105675	140.000000000021	-1607.00000000024	-0.194230769230769	8	0.0999999999999996	11.1375	0.0517549169506764	56.000000000003	-634.200000000033	0.66666666666667	10.5	2.2	10.7888888888889	0.709655628534792	6.59340659340659	-90.1355311355311	0.248648648648648	22.5	1	23	NA	FALSE	oxic
1995-12-06 00:00:00	1995	12	6	0	0	NTL-LTER Basecrew	NA	NTL-LTER: 1995-2020 Basecrew manual profiles, dt1 in EDI package ID knb-lter-ntl.29.29	FALSE	11.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	NA	0.299999999999999	NA	NA	4	0.299999999999999	11.45	0.212132034355964	13.3333333333334	-154.666666666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	4	NA	FALSE	hypoxic
1996-04-09 00:00:00	1996	4	9	0	0	NTL-LTER Basecrew	NA	NTL-LTER: 1995-2020 Basecrew manual profiles, dt1 in EDI package ID knb-lter-ntl.29.29	FALSE	15.4	NA	NA	NA	15.5	NA	15.5	NA	15.5	NA	15.5	NA	15.5	NA	15.4	NA	15.3	NA	15	NA	14.9	NA	14.8	NA	14.8	NA	14.8	NA	14.8	NA	14.6	NA	14.6	NA	14.6	NA	14.6	NA	14.6	NA	13.9	NA	13.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.5	13.5	1.6	1.08333333333333	0.343996124009171	5.5	0.0999999999999996	15.4833333333333	0.0408248290463862	-70.0000000000067	1081.33333333344	0.285714285714338	8	0.6	14.975	0.243486579272276	11.3513513513515	-179.486486486489	0.749665327978588	11.5	0.699999999999999	14.4	0.341565025531986	8.00000000000003	-132.2	0.549999999999999	8.5	0	20	NA	FALSE	oxic
1996-04-17 00:00:00	1996	4	17	0	0	NTL-LTER Basecrew	NA	NTL-LTER: 1995-2020 Basecrew manual profiles, dt1 in EDI package ID knb-lter-ntl.29.29	FALSE	13.9	NA	NA	NA	14	NA	14	NA	14	NA	14	NA	14	NA	14	NA	13.9	NA	13.9	NA	13.9	NA	13.9	NA	13.9	NA	13.9	NA	14	NA	14	NA	13.9	NA	13.9	NA	13.9	NA	13.9	NA	13.9	NA	13.9	NA	13.8	NA	13.8	NA	NA	NA	NA	NA	NA	6.5	14.5	0.199999999999999	0.110714285714286	0.0597614304667195	6.5	0.0999999999999996	13.9857142857143	0.0377964473009226	-93.3333333333268	1302.33333333324	0.249999999999962	8	0.0999999999999996	13.925	0.0462910049886274	-70.000000000002	964.250000000028	0.499999999999989	10.5	0.0999999999999996	13.875	0.0462910049886274	69.9999999999979	-989.749999999971	0.500000000000018	22	1	22	NA	FALSE	oxic
1996-05-01 00:00:00	1996	5	1	0	0	NTL-LTER Basecrew	NA	NTL-LTER: 1995-2020 Basecrew manual profiles, dt1 in EDI package ID knb-lter-ntl.29.29	FALSE	11.5	NA	NA	NA	11.5	NA	11.5	NA	11.5	NA	11.5	NA	11.5	NA	11.5	NA	11.5	NA	11.5	NA	11.5	NA	11.5	NA	11.5	NA	11.5	NA	11.5	NA	11.5	NA	11.4	NA	11.4	NA	11.4	NA	11.4	NA	11.4	NA	11.4	NA	11.4	NA	11.4	NA	11.4	NA	11.4	NA	NA	14.5	14.5	0.0999999999999996	0.0999999999999996	0	14.5	0	11.5	0	2907061059131976	-33431202180017736	0.475935828877005	0	NA	NA	NA	NA	NA	NA	10.5	0	11.4	0	1631853723038957	-18603132442644132	0.424511545293073	24	1	24	NA	FALSE	oxic
1996-05-14 00:00:00	1996	5	14	0	0	NTL-LTER Basecrew	NA	NTL-LTER: 1995-2020 Basecrew manual profiles, dt1 in EDI package ID knb-lter-ntl.29.29	FALSE	9.8	NA	NA	NA	9.7	NA	9.7	NA	9.7	NA	9.6	NA	9.6	NA	9.6	NA	9.6	NA	9.6	NA	9.6	NA	9.6	NA	9.5	NA	9.6	NA	9.5	NA	9.5	NA	9.5	NA	9.4	NA	9.3	NA	9.3	NA	9.3	NA	9.2	NA	8.7	NA	8.4	NA	8.2	NA	NA	NA	NA	11.5	14.5	1.6	0.6	0.480687638764101	11.5	0.300000000000001	9.63333333333333	0.0778498944161524	52.9629629629631	-515.709876543211	0.741153846153845	3	0.0999999999999996	9.53333333333333	0.0577350269189624	20.0000000000001	-203.666666666667	0.499999999999986	10.5	1.3	9.03333333333333	0.474341649025257	6.3157894736842	-76.0526315789473	0.812169312169312	20.5	1	23	NA	FALSE	oxic
1996-05-28 00:00:00	1996	5	28	0	0	NTL-LTER Basecrew	NA	NTL-LTER: 1995-2020 Basecrew manual profiles, dt1 in EDI package ID knb-lter-ntl.29.29	FALSE	10	NA	NA	NA	10	NA	10	NA	10	NA	10	NA	10	NA	10	NA	10	NA	10	NA	10	NA	10	NA	10	NA	10	NA	10	NA	10	NA	10	NA	10	NA	9.8	NA	9.7	NA	8.9	NA	7	6.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.75	17.75	3.1	0.75	1.65378354085412	17.75	3.1	9.65	0.906458309392476	12.0597814173426	-126.854163404629	0.316203038643368	0	NA	NA	NA	NA	NA	NA	7.25	3.1	8.9	1.3832329280831	1.65883458646617	-32.6921992481203	0.757811096524562	18.5	1	20.5	NA	FALSE	oxic
1996-06-10 00:00:00	1996	6	10	0	0	NTL-LTER Basecrew	NA	NTL-LTER: 1995-2020 Basecrew manual profiles, dt1 in EDI package ID knb-lter-ntl.29.29	FALSE	9.2	NA	NA	NA	9.2	NA	9.2	NA	9.2	NA	9.2	NA	9.2	NA	9.2	NA	9.2	NA	9.2	NA	8.9	NA	8.9	NA	8.7	NA	8.4	NA	8.3	NA	8.2	NA	8.2	NA	7.5	NA	7	NA	6.4	NA	6.2	NA	5	NA	3.4	NA	NA	NA	NA	NA	NA	NA	NA	8.5	14.5	5.8	2.95714285714286	1.61436999358588	8.5	0	9.2	0	-Inf	Inf	NA	6	0.700000000000001	8.56666666666667	0.307679486912382	6.24999999999999	-65.0416666666666	0.933098591549297	10.5	4.8	6.24285714285714	1.61436999358588	1.38613861386139	-26.6534653465347	0.918326329252695	11.5	0	20.5	NA	FALSE	oxic
1996-06-26 00:00:00	1996	6	26	0	0	NTL-LTER Basecrew	NA	NTL-LTER: 1995-2020 Basecrew manual profiles, dt1 in EDI package ID knb-lter-ntl.29.29	FALSE	8.3	NA	NA	NA	8.2	NA	8.2	NA	8.3	NA	8.3	NA	8.2	NA	8.1	NA	8	NA	8	NA	7.9	NA	7.8	NA	7.3	NA	6.6	NA	6.5	NA	5.5	NA	5	NA	4.9	NA	4.8	NA	4.5	NA	3.9	NA	3.6	NA	1.9	NA	1.7	NA	NA	NA	NA	NA	NA	10.5	12.5	6.6	3.88818181818182	1.5205162600149	10.5	0.500000000000001	8.11818181818182	0.172152152575458	21.5686274509803	-180.098039215685	0.775391956373551	2	0.7	6.95	0.494974746830583	1.42857142857143	-21.4285714285715	NA	12.5	4.8	4.23	1.51073933335084	2.09656925031766	-26.3684879288437	0.902936919951671	10.5	0	15.5	NA	FALSE	oxic
1996-07-08 00:00:00	1996	7	8	0	0	NTL-LTER Basecrew	NA	NTL-LTER: 1995-2020 Basecrew manual profiles, dt1 in EDI package ID knb-lter-ntl.29.29	FALSE	10	NA	NA	NA	10.1	NA	10	NA	10	NA	10	NA	10	NA	10	NA	9.9	NA	9.9	NA	6.5	NA	5.7	NA	3.3	NA	2.9	NA	1.6	NA	1.1	NA	1.8	NA	1.1	NA	0.8	NA	0.6	NA	0.2	NA	0.1	NA	0.1	NA	0.1	NA	NA	NA	NA	0.2	NA	8.5	8.5	10	8.24888888888889	2.03551600259624	8.5	0.199999999999999	9.98888888888889	0.0600925212577329	60.0000000000025	-603.333333333358	0.516483516483493	0	NA	NA	NA	NA	NA	NA	16.5	6.4	1.74	2.03462878327087	2.67260382682303	-20.7503306586721	0.711579367718524	8.5	0	10.5	16.5	TRUE	hypoxic
1996-07-22 00:00:00	1996	7	22	0	0	NTL-LTER Basecrew	NA	NTL-LTER: 1995-2020 Basecrew manual profiles, dt1 in EDI package ID knb-lter-ntl.29.29	FALSE	10.5	NA	NA	NA	10.6	NA	10.6	NA	10.5	NA	10.6	NA	10.6	NA	10.7	NA	10.7	NA	7.7	NA	4.5	NA	3.4	NA	2.4	NA	1.1	NA	0.4	NA	0.5	NA	0.3	NA	0.3	NA	0.3	NA	0.3	NA	0.4	NA	0.3	NA	0.3	NA	0.2	NA	NA	NA	NA	NA	NA	7.5	12.5	10.5	10.27	0.111767900096868	7.5	0.199999999999999	10.6	0.0755928946018452	-41.999999999999	441.699999999989	0.527777777777774	5	6.6	3.82	2.50539418056321	0.65359477124183	-12.4967320261438	0.90977643247836	12.5	0.3	0.33	0.0823272602348565	56.896551724138	-36.2758620689655	0.345007451564829	7.5	0	8.5	12.5	TRUE	hypoxic
1996-08-05 00:00:00	1996	8	5	0	0	NTL-LTER Basecrew	NA	NTL-LTER: 1995-2020 Basecrew manual profiles, dt1 in EDI package ID knb-lter-ntl.29.29	FALSE	10.1	NA	NA	NA	10.1	NA	10.1	NA	10	NA	9.7	NA	9.5	NA	9.2	NA	8.9	NA	8.6	NA	7.4	NA	0.2	NA	0.2	NA	0.2	NA	0.2	NA	0.2	NA	0.2	NA	0.2	NA	0.2	NA	0.2	NA	0.2	NA	0.3	NA	0.3	NA	0.3	0.4	NA	NA	NA	NA	NA	9.5	9.5	9.9	9.12428571428571	0.87433142083276	9.5	2.7	9.36	0.872034657822981	3.80184331797235	-40.0852534562212	0.813227246161203	0	NA	NA	NA	NA	NA	NA	15.5	0.2	0.235714285714286	0.0633323693776651	-86.15438108484	3.84353268428371	0.53590919327095	7.5	0	9.5	9.5	TRUE	anoxic
1996-08-19 00:00:00	1996	8	19	0	0	NTL-LTER Basecrew	NA	NTL-LTER: 1995-2020 Basecrew manual profiles, dt1 in EDI package ID knb-lter-ntl.29.29	FALSE	8	NA	NA	NA	8	NA	8	NA	8.1	NA	8.1	NA	8	NA	7.9	NA	7.8	NA	7.4	NA	1.8	NA	0.7	NA	0.6	NA	0.6	NA	0.6	NA	0.6	NA	0.6	NA	0.6	NA	0.6	NA	0.6	NA	0.6	NA	0.6	NA	0.6	NA	0.6	NA	0.6	NA	0.6	NA	NA	8.5	9.5	7.5	7.31555555555556	0.218199704654042	8.5	0.699999999999999	7.92222222222222	0.216666666666667	18.1818181818182	-148.040404040404	0.409467455621302	1	NA	NA	NA	NA	NA	NA	15.5	0.1	0.606666666666667	0.0258198889747161	400.000000000003	-259.666666666669	0.125000000000003	7.5	0	8.5	9.5	TRUE	anoxic
1996-09-05 00:00:00	1996	9	5	0	0	NTL-LTER Basecrew	NA	NTL-LTER: 1995-2020 Basecrew manual profiles, dt1 in EDI package ID knb-lter-ntl.29.29	FALSE	8.6	NA	NA	NA	8.1	NA	7.7	NA	7.3	NA	7.2	NA	7.1	NA	7	5.6	5.2	NA	1.8	NA	0.2	NA	0.2	NA	0.2	NA	0.2	NA	0.2	NA	0.2	NA	0.2	NA	0.2	NA	0.2	NA	0.2	NA	0.2	NA	0.1	NA	0.1	NA	0.1	NA	NA	NA	NA	NA	NA	6.25	9.5	8.5	7.39450549450549	0.595234432223161	6.25	1.6	7.57142857142857	0.593616839704664	3.83561643835617	-32.041095890411	0.880202702702704	3.25	5.4	3.2	2.62805377925694	0.428779069767442	-8.99709302325581	0.951999214711079	15.5	0.1	0.176923076923077	0.0438529009653515	121.333333333333	-37.4666666666667	0.493506493506494	5.5	0	7.5	8.5	TRUE	anoxic
1996-09-16 00:00:00	1996	9	16	0	0	NTL-LTER Basecrew	NA	NTL-LTER: 1995-2020 Basecrew manual profiles, dt1 in EDI package ID knb-lter-ntl.29.29	FALSE	7.8	NA	NA	NA	7.7	NA	7.7	NA	7.7	NA	7.7	NA	7.7	NA	7.7	NA	7.7	NA	7.6	NA	7.5	NA	6.9	2.8	0.1	NA	0.1	NA	0.1	NA	0.1	NA	0.1	NA	0.1	NA	0.1	NA	0.1	NA	0.1	NA	0.2	NA	0.2	NA	0.2	NA	0.2	NA	NA	NA	NA	10.25	10.75	7.7	7.47832167832168	0.251429479609658	10.25	0.899999999999999	7.60909090909091	0.246797672009059	19.6428571428572	-154.464285714286	0.408955223880597	0.5	NA	NA	NA	NA	NA	NA	14.25	0.1	0.130769230769231	0.0480384461415261	-101.111111111111	-3.77777777777779	0.610389610389611	9.5	0	10.25	10.75	TRUE	anoxic
1996-10-16 00:00:00	1996	10	16	0	0	NTL-LTER Basecrew	NA	NTL-LTER: 1995-2020 Basecrew manual profiles, dt1 in EDI package ID knb-lter-ntl.29.29	FALSE	9.1	NA	NA	NA	8.9	NA	8.3	NA	8.1	NA	7.9	NA	7.8	NA	7.7	NA	7.4	NA	7.5	NA	7.5	NA	7.4	NA	7.3	NA	7.3	NA	7.4	NA	7.3	NA	7.2	NA	6	NA	1	NA	0.3	NA	0.3	NA	0.2	NA	0.2	NA	0.2	NA	NA	NA	NA	NA	NA	16.5	16.5	8.9	7.28627450980392	0.769781608958149	16.5	3.1	7.65294117647059	0.702778100700021	8.06324110671936	-69.7075098814229	0.780391378426215	0	NA	NA	NA	NA	NA	NA	8.5	0.8	0.366666666666667	0.314112506383727	7.95454545454546	-22.4166666666667	0.450772200772197	15.5	1	16.5	17.5	TRUE	oxic
1996-11-08 00:00:00	1996	11	8	0	0	NTL-LTER Basecrew	NA	NTL-LTER: 1995-2020 Basecrew manual profiles, dt1 in EDI package ID knb-lter-ntl.29.29	FALSE	10.4	NA	NA	NA	10.3	NA	10.4	NA	10.3	NA	10.3	NA	10.3	NA	10.2	NA	10.2	NA	10.3	NA	10.3	NA	10.2	NA	10.2	NA	10.2	NA	10.2	NA	10.5	NA	10.2	NA	10.2	NA	10.2	NA	10.1	NA	10.1	NA	10.1	NA	10	NA	10.1	NA	NA	NA	NA	NA	NA	13.5	14.5	0.5	0.146428571428572	0.101364319534663	13.5	0.200000000000001	10.2714285714286	0.0726273039202568	73.3870967741931	-760.290322580641	0.58402777777778	1	NA	NA	NA	NA	NA	NA	10.5	0.199999999999999	10.125	0.0707106781186545	42.0000000000013	-443.750000000013	0.626984126984125	22	1	22	NA	FALSE	oxic
1996-11-25 00:00:00	1996	11	25	0	0	NTL-LTER Basecrew	NA	NTL-LTER: 1995-2020 Basecrew manual profiles, dt1 in EDI package ID knb-lter-ntl.29.29	FALSE	11.5	NA	NA	NA	11.3	NA	11.3	NA	11.2	NA	11.1	NA	11.2	NA	11.2	NA	11.2	NA	11.2	NA	11.2	NA	11.2	NA	11.2	NA	11.2	NA	11.2	NA	11.2	NA	11.2	NA	11.2	NA	11.2	NA	11.2	NA	11.2	NA	11.2	NA	11.2	NA	11.2	NA	NA	NA	NA	NA	NA	6.5	6.5	0.4	0.0571428571428569	0.127241802056071	6.5	0.4	11.2571428571429	0.127241802056071	21.5384615384616	-245.461538461539	0.545588235294126	0	NA	NA	NA	NA	NA	NA	18.5	0	11.2	0	-3190049736054103	35728557043805920	0.456521739130435	22	1	22	NA	FALSE	oxic
1997-01-14 00:00:00	1997	1	14	0	0	NTL-LTER Basecrew	NA	NTL-LTER: 1995-2020 Basecrew manual profiles, dt1 in EDI package ID knb-lter-ntl.29.29	FALSE	13.9	NA	NA	NA	13.9	NA	13.8	NA	13.8	NA	13.7	NA	13.5	NA	13.4	NA	13.4	NA	13.3	NA	13.4	NA	13.4	NA	13.5	NA	13.5	NA	13.5	NA	11.9	NA	11.4	NA	11	NA	11.6	NA	11.1	NA	8.6	NA	7.3	NA	9.3	NA	7.4	NA	5.9	NA	4.4	NA	NA	13.5	14.5	9.5	4.77142857142857	2.52498141290805	13.5	0.6	13.5714285714286	0.205421036405238	26.4534883720933	-365.51162790698	0.55868055555556	1	NA	NA	NA	NA	NA	NA	10.5	7.2	8.8	2.51661147842358	1.30537974683544	-30.9873417721519	0.83055980861244	13.5	1	23.5	NA	FALSE	oxic
1997-02-17 00:00:00	1997	2	17	0	0	NTL-LTER Basecrew	NA	NTL-LTER: 1995-2020 Basecrew manual profiles, dt1 in EDI package ID knb-lter-ntl.29.29	FALSE	14.6	NA	NA	NA	14.7	NA	14.6	NA	14.6	NA	14.5	NA	14.4	NA	14.4	NA	14.4	NA	14.4	NA	14.5	NA	14.5	NA	14.5	NA	13.8	NA	13.2	NA	12.8	NA	12.6	11.9	10.5	NA	9.9	NA	8.2	NA	7.5	3.8	3.8	NA	2.7	NA	2.6	NA	NA	NA	NA	NA	NA	15.25	15.75	12.1	8.03125	3.33326755887487	15.25	2.1	14.15625	0.67820228054271	8.88888888888889	-133.333333333333	0.596819070050341	0.5	NA	NA	NA	NA	NA	NA	9.25	7.9	6.125	3.26354321033356	0.646292585170342	-23.0210420841683	0.890514555180721	12.5	1	19.25	NA	FALSE	oxic
1997-04-09 00:00:00	1997	4	9	0	0	NTL-LTER Basecrew	NA	NTL-LTER: 1995-2020 Basecrew manual profiles, dt1 in EDI package ID knb-lter-ntl.29.29	FALSE	14.5	NA	NA	NA	14.5	NA	14.4	NA	14.3	NA	14.3	NA	14.3	NA	14.3	NA	14.3	NA	14.3	NA	14.4	NA	14.3	NA	14.3	NA	14.3	NA	14.3	NA	14.3	NA	14.3	NA	14.3	NA	14.4	NA	14.3	NA	14.3	NA	14.3	NA	14.2	NA	NA	NA	NA	NA	NA	NA	NA	3.5	14.5	0.300000000000001	0.125	0.111803398874989	3.5	0.199999999999999	14.425	0.0957427107756335	14.2857142857142	-207.571428571428	0.836363636363642	11	0.0999999999999996	14.3090909090909	0.0301511344577763	9712403817488396	-138975669170243120	-0.111111111111111	10.5	0.200000000000001	14.3	0.0577350269189629	70.0000000000042	-1019.00000000006	0.142857142857135	21	1	21	NA	FALSE	oxic
1997-04-21 00:00:00	1997	4	21	0	0	NTL-LTER Basecrew	NA	NTL-LTER: 1995-2020 Basecrew manual profiles, dt1 in EDI package ID knb-lter-ntl.29.29	FALSE	12.3	NA	NA	NA	12.3	NA	12.3	NA	12.3	NA	12.3	NA	12.3	NA	12.3	NA	12.2	NA	12.2	NA	12.2	NA	12.2	NA	12.2	NA	12.2	NA	12.2	NA	12.1	NA	12.1	NA	12.1	NA	12	NA	11.9	NA	11.8	NA	11.8	NA	10.9	NA	10.8	NA	NA	NA	NA	NA	NA	6.5	14.5	1.5	0.625	0.523040561114937	6.5	0	12.3	0	-Inf	Inf	NA	8	0.0999999999999996	12.1875	0.0353553390593273	120.000000000003	-1473.00000000004	0.222222222222222	10.5	1.3	11.675	0.523040561114937	5.31645569620254	-80.5696202531646	0.738613286916158	20.5	1	22	NA	FALSE	oxic
1997-05-02 00:00:00	1997	5	2	0	0	NTL-LTER Basecrew	NA	NTL-LTER: 1995-2020 Basecrew manual profiles, dt1 in EDI package ID knb-lter-ntl.29.29	FALSE	11.3	NA	NA	NA	11.5	NA	11.4	NA	11.4	NA	11.5	NA	11.6	NA	11.7	NA	11.7	NA	11.9	NA	11.9	NA	11.9	NA	11.9	NA	11.8	NA	11.8	NA	11.8	NA	11.7	NA	11.6	NA	11.6	NA	11.6	NA	11.6	NA	11.5	NA	11.1	NA	11.3	NA	NA	NA	NA	NA	NA	7.5	7.5	0.800000000000001	-0.154166666666667	0.276564812002712	7.5	0.399999999999999	11.5125	0.145773797371132	-18.6666666666666	211.399999999999	0.778711484593836	0	NA	NA	NA	NA	NA	NA	17.5	0.800000000000001	11.6666666666667	0.235027860557201	20.8955223880595	-258.781094527361	0.816114058355442	22	1	22	NA	FALSE	oxic
1997-05-13 00:00:00	1997	5	13	0	0	NTL-LTER Basecrew	NA	NTL-LTER: 1995-2020 Basecrew manual profiles, dt1 in EDI package ID knb-lter-ntl.29.29	FALSE	12.6	NA	NA	NA	12.4	NA	12.3	NA	11.7	NA	11.6	NA	11.4	NA	11.4	NA	11.4	NA	11.4	NA	11.3	NA	11.2	NA	11	NA	11	NA	11	NA	11	NA	10.9	NA	10.8	NA	10.9	NA	10.8	NA	10.8	NA	10.8	NA	10.8	NA	5.5	NA	NA	NA	NA	NA	NA	3.5	14.5	7.1	2.0875	1.9238633007571	3.5	0.9	12.25	0.387298334620742	3.57142857142857	-45.2499999999999	0.806666666666666	11	0.6	11.2454545454545	0.21616492020509	16.1764705882355	-190.911764705884	0.888456549935152	10.5	5.4	10.1625	1.88447605450428	2.20472440944882	-40.9055118110237	0.238849499673153	2.5	0	22	NA	FALSE	oxic
1997-05-28 00:00:00	1997	5	28	0	0	NTL-LTER Basecrew	NA	NTL-LTER: 1995-2020 Basecrew manual profiles, dt1 in EDI package ID knb-lter-ntl.29.29	FALSE	9.8	NA	NA	NA	9.7	NA	9.8	NA	9.8	NA	9.8	NA	9.8	NA	9.6	NA	9.7	NA	9.7	NA	9.6	NA	9.8	NA	9.7	NA	9.7	NA	9.5	NA	9.5	NA	9.5	NA	9.4	NA	9.4	NA	9.4	NA	9.3	NA	9.3	NA	9.1	NA	8.5	NA	8.5	NA	NA	NA	NA	5.5	9.5	1.3	0.454761904761904	0.397127967676192	5.5	0.100000000000001	9.78333333333333	0.0408248290463869	-116.666666666674	1138.88888888896	-0.0571428571428596	4	0.0999999999999996	9.65	0.0577350269189624	936777200952851	-9039899989195026	-0.5	15.5	1.3	9.32857142857143	0.395023994263584	11.9109947643979	-127.612565445026	0.773028169014084	20.5	1	23	NA	FALSE	oxic
1997-06-11 00:00:00	1997	6	11	0	0	NTL-LTER Basecrew	NA	NTL-LTER: 1995-2020 Basecrew manual profiles, dt1 in EDI package ID knb-lter-ntl.29.29	FALSE	11.1	NA	NA	NA	11.1	NA	11.1	NA	11.1	NA	11.2	NA	11.2	NA	10.3	NA	10.3	NA	10.2	NA	10.2	NA	9.6	NA	9.3	NA	9	NA	8.2	NA	7.6	NA	7.2	NA	6.5	NA	6.3	NA	6.3	NA	6.3	NA	5.8	NA	5.7	NA	5.7	NA	5.5	NA	NA	NA	NA	5.5	14.5	5.7	4.98888888888889	0.531925224485965	5.5	0.0999999999999996	11.1333333333333	0.051639777949432	-43.7500000000014	484.583333333349	0.607142857142844	9	2.7	9.41111111111111	0.986717341041046	2.94117647058824	-37.6797385620915	0.874856327695129	10.5	1.7	6.14444444444444	0.52941267247562	5.50458715596332	-52.822629969419	0.866430695172025	5.5	0	23	NA	FALSE	oxic
1997-06-25 00:00:00	1997	6	25	0	0	NTL-LTER Basecrew	NA	NTL-LTER: 1995-2020 Basecrew manual profiles, dt1 in EDI package ID knb-lter-ntl.29.29	FALSE	9.8	NA	NA	NA	9.6	NA	9.5	NA	9.5	NA	9.6	NA	9.6	NA	9.4	NA	9.3	NA	9	NA	7.8	NA	7	NA	6.2	NA	5.7	NA	5.6	NA	5.5	NA	5.3	NA	5.1	NA	4.9	NA	4.8	NA	4.4	NA	3.8	NA	3.6	NA	2.5	NA	2.3	NA	0.2	NA	NA	8.5	11.5	9.6	5.34700854700855	1.64294008921571	8.5	0.800000000000001	9.47777777777778	0.227913238852956	14.2857142857143	-139.396825396825	0.665699006875478	3	1.6	7	0.8	1.25	-18.75	1	13.5	5.5	4.13076923076923	1.62705491373453	2.61119081779053	-28.7862266857963	0.82572722933031	8.5	0	16.5	23.5	TRUE	oxic
1997-07-09 00:00:00	1997	7	9	0	0	NTL-LTER Basecrew	NA	NTL-LTER: 1995-2020 Basecrew manual profiles, dt1 in EDI package ID knb-lter-ntl.29.29	FALSE	8.7	NA	NA	NA	8.8	NA	8.7	NA	8.7	NA	8.7	NA	8.6	NA	8.7	NA	8.6	NA	8.4	NA	6.4	NA	5.6	NA	4.8	NA	4	NA	3.9	NA	3.4	NA	2.4	NA	2.1	NA	0.8	NA	0.3	NA	0.1	NA	0.1	NA	0.1	NA	NA	NA	NA	NA	NA	NA	NA	8.5	8.5	8.7	6.04017094017094	2.24147006096179	8.5	0.4	8.65555555555556	0.113038833052088	31.5789473684215	-277.333333333337	0.529813664596268	0	NA	NA	NA	NA	NA	NA	16.5	6.3	2.61538461538462	2.23861793444309	1.77215189873418	-19.634858812074	0.960367167433094	8.5	0	10.5	16.5	TRUE	hypoxic
